"No.","Time","Source","Destination","Protocol","Length","Info"
"10079","54.871688","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10080","54.877244","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=103072 Ack=385 Win=14600 Len=120"
"10081","54.906300","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10082","54.906300","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10083","54.906413","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10084","54.907325","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10085","54.907325","192.168.100.1","192.168.100.102","UDP","1049","57128  >  10920 Len=1007"
"10086","54.922003","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10087","54.925443","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103192 Win=65280 Len=0"
"10088","54.928153","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=103192 Ack=385 Win=14600 Len=80"
"10089","54.936774","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10090","54.936774","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10091","54.936888","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10092","54.936888","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10093","54.937859","192.168.100.1","192.168.100.102","UDP","1021","57128  >  10920 Len=979"
"10094","54.971653","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103272 Win=65024 Len=0"
"10095","54.972331","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10096","54.974793","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=103272 Ack=385 Win=14600 Len=80"
"10097","54.976674","192.168.100.1","192.168.100.102","UDP","79","57128  >  10920 Len=37"
"10098","54.976674","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"10099","54.977732","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10100","54.977732","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10101","54.978754","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10102","54.980566","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10103","54.980566","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10104","54.980614","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10105","54.984012","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10106","54.984012","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10107","54.985236","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10108","54.985236","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10109","54.986395","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10110","54.986395","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10111","54.987604","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10112","54.987604","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10113","54.988659","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10114","54.990094","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10115","54.990094","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10116","54.991037","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10117","54.991037","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10118","54.991096","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10119","54.992260","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10120","54.992260","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10121","54.992326","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10122","54.993462","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10123","54.993462","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10124","54.994472","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10125","54.994472","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10126","54.994533","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10127","54.995777","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10128","54.995777","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10129","54.995886","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10130","55.000934","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10131","55.000934","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10132","55.001946","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10133","55.001946","192.168.100.1","192.168.100.102","UDP","634","57128  >  10920 Len=592"
"10134","55.013403","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10135","55.013403","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10136","55.014675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10137","55.014675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10138","55.014675","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10139","55.016056","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10140","55.016056","192.168.100.1","192.168.100.102","UDP","94","57128  >  10920 Len=52"
"10141","55.018537","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103352 Win=65024 Len=0"
"10142","55.021874","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=103352 Ack=385 Win=14600 Len=120"
"10143","55.022564","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10144","55.058530","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10145","55.058530","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10146","55.058743","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10147","55.058743","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10148","55.059537","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10149","55.059537","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10150","55.059588","192.168.100.1","192.168.100.102","UDP","69","57128  >  10920 Len=27"
"10151","55.064578","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103472 Win=65024 Len=0"
"10152","55.067417","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=103472 Ack=385 Win=14600 Len=80"
"10153","55.072903","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10154","55.091960","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10155","55.091960","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10156","55.092103","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10157","55.092103","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10158","55.092899","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10159","55.092899","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10160","55.092899","192.168.100.1","192.168.100.102","UDP","66","57128  >  10920 Len=24"
"10161","55.111195","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103552 Win=64768 Len=0"
"10162","55.113999","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=103552 Ack=385 Win=14600 Len=80"
"10163","55.123269","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10164","55.128829","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"10165","55.132709","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10166","55.132709","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10167","55.133855","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10168","55.133855","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10169","55.133855","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10170","55.133855","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10171","55.133855","192.168.100.1","192.168.100.102","UDP","64","57128  >  10920 Len=22"
"10172","55.156205","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103632 Win=64768 Len=0"
"10173","55.159957","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=103632 Ack=385 Win=14600 Len=120"
"10174","55.173599","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10175","55.174905","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10176","55.174905","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10177","55.176133","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10178","55.176133","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10179","55.176194","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10180","55.176194","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10181","55.176194","192.168.100.1","192.168.100.102","UDP","62","57128  >  10920 Len=20"
"10182","55.202690","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103752 Win=64768 Len=0"
"10183","55.206781","192.168.100.1","192.168.100.102","TCP","344","8888  >  65382 [PSH, ACK] Seq=103752 Ack=385 Win=14600 Len=290"
"10184","55.216381","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10185","55.216381","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10186","55.217375","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10187","55.217375","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10188","55.217430","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10189","55.217430","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10190","55.217430","192.168.100.1","192.168.100.102","UDP","71","57128  >  10920 Len=29"
"10191","55.224844","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10192","55.250156","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104042 Win=64256 Len=0"
"10193","55.252931","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=104042 Ack=385 Win=14600 Len=120"
"10194","55.258817","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10195","55.258817","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10196","55.258932","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10197","55.258932","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10198","55.259931","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10199","55.259931","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10200","55.259984","192.168.100.1","192.168.100.102","UDP","72","57128  >  10920 Len=30"
"10201","55.275374","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10202","55.292127","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10203","55.293087","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10204","55.293087","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10205","55.293147","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10206","55.293147","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10207","55.294261","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10208","55.294261","192.168.100.1","192.168.100.102","UDP","64","57128  >  10920 Len=22"
"10209","55.298603","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104162 Win=64256 Len=0"
"10210","55.301698","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=104162 Ack=385 Win=14600 Len=80"
"10211","55.325933","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10212","55.334686","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10213","55.334686","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10214","55.334686","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10215","55.335901","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10216","55.335901","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10217","55.335980","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10218","55.335980","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"10219","55.345960","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104242 Win=64256 Len=0"
"10220","55.348831","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=104242 Ack=385 Win=14600 Len=80"
"10221","55.375492","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10222","55.375492","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10223","55.375610","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10224","55.375610","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10225","55.376394","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10226","55.376583","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10227","55.376583","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10228","55.376650","192.168.100.1","192.168.100.102","UDP","64","57128  >  10920 Len=22"
"10229","55.393159","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104322 Win=64000 Len=0"
"10230","55.396310","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=104322 Ack=385 Win=14600 Len=120"
"10231","55.418143","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10232","55.418143","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10233","55.418316","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10234","55.418316","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10235","55.419066","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10236","55.419066","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10237","55.419066","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"10238","55.426748","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10239","55.440844","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104442 Win=64000 Len=0"
"10240","55.444207","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=104442 Ack=385 Win=14600 Len=80"
"10241","55.458924","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10242","55.458924","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10243","55.459088","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10244","55.459088","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10245","55.460476","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10246","55.460476","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10247","55.460552","192.168.100.1","192.168.100.102","UDP","70","57128  >  10920 Len=28"
"10248","55.477093","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10249","55.487571","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=104522 Win=65280 Len=0"
"10250","55.491225","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=104522 Ack=385 Win=14600 Len=80"
"10251","55.503287","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10252","55.503287","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10253","55.503495","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10254","55.503495","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10255","55.504198","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10256","55.504198","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10257","55.504268","192.168.100.1","192.168.100.102","UDP","69","57128  >  10920 Len=27"
